Model,First Choice LL,AIC,Coefficient Names,Estimated Coefficients,Standard Errors,Likelihood Ratio Test,Embedding_Model,Data_Type,Category_Code,AIC_min,Delta,ExpDelta,Akaike_Weight,cat_code4,category1,category2,category3,category4,num_transactions,num_products,mean_price,overall_numprod,overall_purch,batch
PC2 and PC3,-927.2742587398092,1886.548517479618,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_2' 'product_id_3'
 'product_id_4' 'product_id_5' 'price' 'user_reviews_TFIDF_text_pc1'
 'user_reviews_TFIDF_text_pc2' 'user_reviews_TFIDF_text_pc3'
 'sd.user_reviews_TFIDF_text_pc2' 'sd.user_reviews_TFIDF_text_pc3']","[ 1.84452711e+01  3.60594822e-01  2.30737887e+00  2.47470666e+00
  4.36861332e+00  6.42556089e-01  2.44489897e+00 -5.94189551e+01
 -1.66920808e+02  1.70652819e-01 -8.78152977e-02  9.62545471e+00
  2.32351974e+01 -4.79387086e+00  1.91328382e+01  3.03099067e-01]","[2.97021000e+01 3.34214018e-01 2.88548040e+00 3.06242308e+00
 1.82259453e+00 3.74302805e-01 7.67097719e-01 8.94614040e+01
 1.14671374e+02 1.20463794e+00 2.89726560e-02 2.10494223e+01
 2.00219241e+01 5.91647544e+00 1.66107926e+01 4.55510566e-01]",0.0002616275117931998,user_reviews_TFIDF_text,reviews,17111205,1868.160628064796,18.38788941482221,0.00010165308110686599,2.498499942795392e-05,17111205,Home & Kitchen,Kitchen & Dining,Storage & Organization,Food Storage,382.0,15.0,24.747821807861328,75.0,2425.0,8.0
"price, PC1, and PC2",-922.2025857487662,1878.405171497532,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_2' 'product_id_3'
 'product_id_4' 'product_id_5' 'price' 'user_reviews_TFIDF_text_pc1'
 'user_reviews_TFIDF_text_pc2' 'user_reviews_TFIDF_text_pc3' 'sd.price'
 'sd.user_reviews_TFIDF_text_pc1' 'sd.user_reviews_TFIDF_text_pc2']","[ 1.02602915e+02  2.67575279e-01  1.10285752e+01  1.02280877e+01
  3.74515152e+00  6.60132262e-01  3.62513857e+00 -1.67701134e+02
 -2.67188110e+02  6.04187001e-01 -1.49588033e-01  2.42583712e+01
  7.81017213e+01 -2.11901351e+01  1.10582978e-01  8.50957720e+00
 -7.69319646e-01]","[5.30571386e+01 3.76084802e-01 5.34226456e+00 5.38663058e+00
 2.04293152e+00 4.12596565e-01 9.22949179e-01 1.17781575e+02
 1.26981186e+02 1.27932658e+00 3.94590865e-02 2.41186298e+01
 3.84236238e+01 1.06797044e+01 5.16285224e-02 7.68178256e+00
 8.30038786e-01]",1.268614890340497e-06,user_reviews_TFIDF_text,reviews,17111205,1868.160628064796,10.244543432736009,0.005962462474526135,0.0014654953877750207,17111205,Home & Kitchen,Kitchen & Dining,Storage & Organization,Food Storage,382.0,15.0,24.747821807861328,75.0,2425.0,8.0
"price, PC1, and PC3",-922.1856952284984,1878.371390456997,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_2' 'product_id_3'
 'product_id_4' 'product_id_5' 'price' 'user_reviews_TFIDF_text_pc1'
 'user_reviews_TFIDF_text_pc2' 'user_reviews_TFIDF_text_pc3' 'sd.price'
 'sd.user_reviews_TFIDF_text_pc1' 'sd.user_reviews_TFIDF_text_pc3']","[ 9.49846284e+01  2.29616503e-01  1.10197572e+01  1.03333188e+01
  3.64399659e+00  5.84693783e-01  3.51770154e+00 -1.45958291e+02
 -2.56215966e+02  6.96265464e-01 -1.47379397e-01  2.47972053e+01
  7.65086151e+01 -2.03897268e+01  1.10660550e-01 -1.80550450e+00
 -1.33595684e+00]","[5.25000505e+01 3.76597308e-01 5.40132927e+00 5.48544889e+00
 2.05200715e+00 4.22668104e-01 9.08589372e-01 1.10225778e+02
 1.23727243e+02 1.30381187e+00 4.15418287e-02 2.44040642e+01
 3.82150514e+01 1.06247237e+01 5.25566552e-02 1.52689540e+00
 1.13431324e+00]",1.246534346578782e-06,user_reviews_TFIDF_text,reviews,17111205,1868.160628064796,10.210762392201104,0.006064026891119368,0.0014904585946237602,17111205,Home & Kitchen,Kitchen & Dining,Storage & Organization,Food Storage,382.0,15.0,24.747821807861328,75.0,2425.0,8.0
"price, PC2, and PC3",-922.1957498835227,1878.391499767045,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_2' 'product_id_3'
 'product_id_4' 'product_id_5' 'price' 'user_reviews_TFIDF_text_pc1'
 'user_reviews_TFIDF_text_pc2' 'user_reviews_TFIDF_text_pc3' 'sd.price'
 'sd.user_reviews_TFIDF_text_pc2' 'sd.user_reviews_TFIDF_text_pc3']","[ 1.11652226e+02  1.99975595e-01  1.19859895e+01  1.15172358e+01
  3.74052597e+00  5.77394891e-01  3.82869014e+00 -1.71512891e+02
 -3.38811396e+02  9.71417593e-01 -1.58950344e-01  2.98648304e+01
  8.89111400e+01 -2.33105083e+01  1.21716840e-01  9.99906514e+00
  3.56752450e-01]","[5.73710720e+01 3.95395408e-01 5.76631678e+00 5.92180767e+00
 2.14843474e+00 4.40441472e-01 1.00725781e+00 1.19343943e+02
 1.50765678e+02 1.38770798e+00 4.42200323e-02 2.60819592e+01
 4.23709298e+01 1.16228687e+01 5.58749252e-02 6.69364936e+00
 4.78200566e-01]",1.259631674355608e-06,user_reviews_TFIDF_text,reviews,17111205,1868.160628064796,10.230871702249033,0.006003360692613996,0.0014755476355219955,17111205,Home & Kitchen,Kitchen & Dining,Storage & Organization,Food Storage,382.0,15.0,24.747821807861328,75.0,2425.0,8.0
"PC1, PC2, and PC3",-925.3191691387459,1882.638338277492,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_2' 'product_id_3'
 'product_id_4' 'product_id_5' 'price' 'user_reviews_TFIDF_text_pc1'
 'user_reviews_TFIDF_text_pc2' 'user_reviews_TFIDF_text_pc3'
 'sd.user_reviews_TFIDF_text_pc1' 'sd.user_reviews_TFIDF_text_pc2'
 'sd.user_reviews_TFIDF_text_pc3']","[ 2.29878398e+01  3.93846648e-01  2.68752562e+00  2.40912724e+00
  4.19293370e+00  6.69559120e-01  2.29544917e+00 -4.18737720e+01
 -9.87081750e+01 -1.42788617e-01 -8.72839050e-02  5.85410299e+00
  1.93774343e+01 -5.26427036e+00  2.50307922e+00  7.12689881e+00
  0.00000000e+00]","[3.30535317e+01 3.34636834e-01 3.75846227e+00 4.05891278e+00
 1.93580914e+00 3.74397949e-01 8.49496122e-01 9.34208725e+01
 8.21511022e+01 1.31111283e+00 3.01592687e-02 2.22710969e+01
 2.19954103e+01 5.96102046e+00 1.28073682e+00 5.33903825e+00
 3.51295680e+00]",3.29935974207191e-05,user_reviews_TFIDF_text,reviews,17111205,1868.160628064796,14.477710212696138,0.000718133476088865,0.00017650782734673993,17111205,Home & Kitchen,Kitchen & Dining,Storage & Organization,Food Storage,382.0,15.0,24.747821807861328,75.0,2425.0,8.0
"price, PC1, PC2, and PC3",-920.3102281164774,1876.620456232955,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_2' 'product_id_3'
 'product_id_4' 'product_id_5' 'price' 'user_reviews_TFIDF_text_pc1'
 'user_reviews_TFIDF_text_pc2' 'user_reviews_TFIDF_text_pc3' 'sd.price'
 'sd.user_reviews_TFIDF_text_pc1' 'sd.user_reviews_TFIDF_text_pc2'
 'sd.user_reviews_TFIDF_text_pc3']","[ 7.99549631e+01  2.65778318e-01  1.15237328e+01  1.09293389e+01
  4.55487013e+00  6.63039164e-01  3.75121896e+00 -1.58812586e+02
 -2.76907846e+02  9.45395778e-01 -1.46391458e-01  2.80566038e+01
  7.67852253e+01 -1.88419525e+01  9.70790540e-02  1.98134220e+00
  4.83004041e+00 -3.23107995e+00]","[4.82665727e+01 3.71650602e-01 5.43265164e+00 5.58014033e+00
 2.11881197e+00 4.20060874e-01 9.78667093e-01 1.14071361e+02
 1.25930813e+02 1.40173155e+00 3.92854976e-02 2.54430024e+01
 3.67429383e+01 9.86428131e+00 4.52456617e-02 1.68233123e+00
 3.87998523e+00 2.37194725e+00]",1.7831820122182e-07,user_reviews_TFIDF_text,reviews,17111205,1868.160628064796,8.459828168158992,0.014553640884156732,0.0035770948131226142,17111205,Home & Kitchen,Kitchen & Dining,Storage & Organization,Food Storage,382.0,15.0,24.747821807861328,75.0,2425.0,8.0
plain logit,-933.9377021786574,1895.875404357315,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_2' 'product_id_3'
 'product_id_4' 'product_id_5' 'product_id_6' 'product_id_7'
 'product_id_8' 'price']","[-0.64330919  0.93900087  1.43663227  1.04067873  3.71295682  1.17252456
  2.32522291  0.64129129 -0.27357035 -0.15712852  0.45798413  0.32624091
  1.50284307 -0.07711473]","[0.30639111 0.587088   0.71448275 0.58899948 1.58554708 0.6872125
 0.75973266 0.21683871 0.26847233 0.28708907 0.49175999 0.37088898
 0.63791267 0.02548559]",0.0,user_reviews_USE_text,logit,17111205,1868.160628064796,27.71477629251899,9.589871646414306e-07,2.3570651768825665e-07,17111205,Home & Kitchen,Kitchen & Dining,Storage & Organization,Food Storage,382.0,15.0,24.747821807861328,75.0,2425.0,8.0
plain logit with PCs,-933.9377021786574,1895.875404357315,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_2' 'product_id_3'
 'product_id_4' 'product_id_5' 'price' 'user_reviews_USE_text_pc1'
 'user_reviews_USE_text_pc2' 'user_reviews_USE_text_pc3']","[-2.25923741  1.9524246   0.39474474  0.61499704  2.86654642  2.18594776
  2.98966866 -0.68968237  1.1045538   1.28139402 -0.07711473  0.38718347
  0.8645797  -0.51449146]","[0.67806187 0.94454885 0.44118985 0.3996344  1.34424836 1.04415332
 0.81957786 0.45083141 1.29756969 0.80956402 0.02548559 0.28320398
 0.33868248 0.36389009]",1.0,user_reviews_USE_text,logit,17111205,1868.160628064796,27.71477629251899,9.589871646414306e-07,2.3570651768825665e-07,17111205,Home & Kitchen,Kitchen & Dining,Storage & Organization,Food Storage,382.0,15.0,24.747821807861328,75.0,2425.0,8.0
price,-927.887679720071,1885.775359440142,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_2' 'product_id_3'
 'product_id_4' 'product_id_5' 'price' 'user_reviews_USE_text_pc1'
 'user_reviews_USE_text_pc2' 'user_reviews_USE_text_pc3' 'sd.price']","[-2.16950637  4.79699208  1.32395375  0.96507945  2.09641007  5.12781235
  3.74232891 -1.62309092 -0.80164134  0.82995994 -0.14521125  1.09536236
  1.19172869  0.07388473  0.10168945]","[0.73810055 1.51699878 0.58607196 0.40973576 1.81802937 1.59099263
 0.86600077 0.56726424 1.77505989 0.93438359 0.03858802 0.43795236
 0.35236803 0.52469717 0.04471481]",0.0005042060831798911,user_reviews_USE_text,reviews,17111205,1868.160628064796,17.614731375346082,0.00014962690120913822,3.677633772051333e-05,17111205,Home & Kitchen,Kitchen & Dining,Storage & Organization,Food Storage,382.0,15.0,24.747821807861328,75.0,2425.0,8.0
PC1,-928.4599715827674,1886.919943165535,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_2' 'product_id_3'
 'product_id_4' 'product_id_5' 'price' 'user_reviews_USE_text_pc1'
 'user_reviews_USE_text_pc2' 'user_reviews_USE_text_pc3'
 'sd.user_reviews_USE_text_pc1']","[ -3.24697419 -16.14621802   4.76017274  -1.12190396   4.55265036
 -15.83810028   6.25144931 -18.35260853 -15.11119146   3.09172042
  -0.09575539   6.40556687  -1.19447005  -1.81312627  17.32379285]","[ 1.17283755 13.72149736  3.30935247  1.47783947  1.66473722 13.72246324
  2.64457957 12.85174194 11.74420843  1.61875251  0.03084896  4.51903752
  1.68100334  1.16893371 12.60622646]",0.0009332814050380431,user_reviews_USE_text,reviews,17111205,1868.160628064796,18.75931510073906,8.442410858840991e-05,2.075034304734389e-05,17111205,Home & Kitchen,Kitchen & Dining,Storage & Organization,Food Storage,382.0,15.0,24.747821807861328,75.0,2425.0,8.0
PC2,-930.9320488868361,1891.864097773672,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_2' 'product_id_3'
 'product_id_4' 'product_id_5' 'price' 'user_reviews_USE_text_pc1'
 'user_reviews_USE_text_pc2' 'user_reviews_USE_text_pc3'
 'sd.user_reviews_USE_text_pc2']","[ 10.23423326   6.09147636   7.53941284  -0.73185183  12.91246684
   6.32043366  -4.06351446   0.50939032 -36.69057736 -13.43789979
  -0.07329263   6.37838713  -8.64084619   5.11139766  10.26652053]","[ 8.46840817  3.16145546  4.86108513  0.97616669  7.14673423  3.20255138
  4.88141057  0.96461885 26.22885335 10.10847693  0.02841754  4.15402827
  6.62144376  3.86305542  6.86580975]",0.01421449844379517,user_reviews_USE_text,reviews,17111205,1868.160628064796,23.703469708876128,7.126182686918827e-06,1.7515226141447088e-06,17111205,Home & Kitchen,Kitchen & Dining,Storage & Organization,Food Storage,382.0,15.0,24.747821807861328,75.0,2425.0,8.0
PC3,-929.1945319859997,1888.389063971999,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_2' 'product_id_3'
 'product_id_4' 'product_id_5' 'price' 'user_reviews_USE_text_pc1'
 'user_reviews_USE_text_pc2' 'user_reviews_USE_text_pc3'
 'sd.user_reviews_USE_text_pc3']","[-4.39618425  4.79741552  1.33211757  0.27706561  5.31293875  5.0428033
  2.55440957 -2.55612272 -3.65302552  0.06656948 -0.08137097  1.85023319
  0.53938435 -0.21723315  2.30449125]","[2.43768258 2.84273568 0.99689666 0.53434817 2.60899998 2.88625735
 0.9749618  1.85933706 4.83300812 1.41584933 0.02598011 1.44390571
 0.48947715 0.45993512 2.00452134]",0.002070073212285677,user_reviews_USE_text,reviews,17111205,1868.160628064796,20.228435907202993,4.0499620526914296e-05,9.954277673428618e-06,17111205,Home & Kitchen,Kitchen & Dining,Storage & Organization,Food Storage,382.0,15.0,24.747821807861328,75.0,2425.0,8.0
price and PC1,-926.0427737404036,1884.085547480807,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_2' 'product_id_3'
 'product_id_4' 'product_id_5' 'price' 'user_reviews_USE_text_pc1'
 'user_reviews_USE_text_pc2' 'user_reviews_USE_text_pc3' 'sd.price'
 'sd.user_reviews_USE_text_pc1']","[-1.93660297  4.82524884  1.65185495  0.88883652  2.1535467   5.19712461
  3.75854284 -2.06317275 -1.8228956   0.54443362 -0.15357329  1.38556942
  1.10602692  0.25984428  0.11827982 -0.80667873]","[0.85321023 1.69030371 0.74999121 0.43291543 2.07118329 1.74233156
 0.90563417 0.87531059 2.31761741 1.0769309  0.04127775 0.6091696
 0.38130556 0.62576864 0.05071241 0.81378114]",7.078094941828457e-05,user_reviews_USE_text,reviews,17111205,1868.160628064796,15.924919416011107,0.0003482953580929026,8.560644918929471e-05,17111205,Home & Kitchen,Kitchen & Dining,Storage & Organization,Food Storage,382.0,15.0,24.747821807861328,75.0,2425.0,8.0
price and PC2,-926.0103363446065,1884.020672689213,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_2' 'product_id_3'
 'product_id_4' 'product_id_5' 'price' 'user_reviews_USE_text_pc1'
 'user_reviews_USE_text_pc2' 'user_reviews_USE_text_pc3' 'sd.price'
 'sd.user_reviews_USE_text_pc2']","[-1.74013039  4.81501616  1.53709747  0.88093184  2.26080274  5.11109252
  3.35951058 -1.55757751 -2.00053918  0.31726852 -0.13947469  1.28143153
  0.86405015  0.26841419  0.10533566  0.64605242]","[0.98834263 1.56579476 0.75870439 0.41710259 2.13736485 1.62792918
 0.97260979 0.57422252 2.82107789 1.25525668 0.03853469 0.60742048
 0.64601671 0.63079781 0.04776645 0.76896503]",6.839530649241531e-05,user_reviews_USE_text,reviews,17111205,1868.160628064796,15.860044624417014,0.000359778385390576,8.842882729470533e-05,17111205,Home & Kitchen,Kitchen & Dining,Storage & Organization,Food Storage,382.0,15.0,24.747821807861328,75.0,2425.0,8.0
price and PC3,-925.893381642349,1883.786763284698,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_2' 'product_id_3'
 'product_id_4' 'product_id_5' 'price' 'user_reviews_USE_text_pc1'
 'user_reviews_USE_text_pc2' 'user_reviews_USE_text_pc3' 'sd.price'
 'sd.user_reviews_USE_text_pc3']","[-2.8275658   5.30980865  1.47312181  0.88983279  3.01074552  5.6386887
  3.71553424 -2.1028101  -1.8481203   0.59188941 -0.14047766  1.43015455
  1.11921339  0.04352938  0.08972262 -0.92917959]","[1.14069627 1.88094699 0.67229595 0.42814883 2.06729285 1.92331051
 0.87210412 0.99911511 2.66331982 1.05225827 0.03676504 0.7590747
 0.36906577 0.51030186 0.04152854 0.93402021]",6.04455079418095e-05,user_reviews_USE_text,reviews,17111205,1868.160628064796,15.626135219902153,0.0004044155538736726,9.940006020640822e-05,17111205,Home & Kitchen,Kitchen & Dining,Storage & Organization,Food Storage,382.0,15.0,24.747821807861328,75.0,2425.0,8.0
PC1 and PC2,-928.4599715827674,1886.919943165535,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_2' 'product_id_3'
 'product_id_4' 'product_id_5' 'price' 'user_reviews_USE_text_pc1'
 'user_reviews_USE_text_pc2' 'user_reviews_USE_text_pc3'
 'sd.user_reviews_USE_text_pc1' 'sd.user_reviews_USE_text_pc2']","[ -3.24697419 -16.14621802   4.76017274  -1.12190396   4.55265036
 -15.83810028   6.25144931 -18.35260853 -15.11119146   3.09172042
  -0.09575539   6.40556687  -1.19447005  -1.81312627  17.32379285
   0.        ]","[2.88517119 2.01385746 1.71830604 0.49581247 2.70484675 2.07858745
 1.74754638 1.61189598 8.53383612 3.3903713  0.02916359 1.3852058
 1.96557927 1.34792462 1.42019882 1.93989985]",0.0009332814050380431,user_reviews_USE_text,reviews,17111205,1868.160628064796,18.75931510073906,8.442410858840991e-05,2.075034304734389e-05,17111205,Home & Kitchen,Kitchen & Dining,Storage & Organization,Food Storage,382.0,15.0,24.747821807861328,75.0,2425.0,8.0
PC1 and PC3,-927.7546184970447,1887.509236994089,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_2' 'product_id_3'
 'product_id_4' 'product_id_5' 'price' 'user_reviews_USE_text_pc1'
 'user_reviews_USE_text_pc2' 'user_reviews_USE_text_pc3'
 'sd.user_reviews_USE_text_pc1' 'sd.user_reviews_USE_text_pc3']","[ -7.48425561 -21.23921367  10.68528919  -3.43439254  11.66855782
 -20.78317877   7.01789333 -35.29431013 -44.24984192   0.51745911
  -0.13598531  13.92285875  -3.74475736  -0.79368607 -31.43062595
  -5.32802439]","[ 3.57277227 13.65383427  4.87396225  2.0897883   4.50445803 13.62190229
  2.49724736 17.0145252  22.45316362  1.8856719   0.03979464  6.78425158
  2.38337172  1.13018322 15.70922168  3.08173165]",0.0004371841292758677,user_reviews_USE_text,reviews,17111205,1868.160628064796,19.34860892929305,6.287861320926741e-05,1.5454741734906153e-05,17111205,Home & Kitchen,Kitchen & Dining,Storage & Organization,Food Storage,382.0,15.0,24.747821807861328,75.0,2425.0,8.0
PC2 and PC3,-928.7121449549566,1889.424289909913,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_2' 'product_id_3'
 'product_id_4' 'product_id_5' 'price' 'user_reviews_USE_text_pc1'
 'user_reviews_USE_text_pc2' 'user_reviews_USE_text_pc3'
 'sd.user_reviews_USE_text_pc2' 'sd.user_reviews_USE_text_pc3']","[ -8.84132643   9.43295607   2.88531528  -0.34841628   9.17191143
   9.67967567   1.671978    -5.61479927 -11.63771784  -1.97823408
  -0.08292439   4.270145    -0.07253764   0.13688851  -0.08940161
  -5.95057409]","[5.80852806 5.8074564  1.94910433 0.84851401 4.9985654  5.80480258
 1.31201341 3.82121339 9.7035285  2.51079884 0.02692297 2.97073383
 0.7771688  0.6229198  0.32392325 4.47886331]",0.001225754794490699,user_reviews_USE_text,reviews,17111205,1868.160628064796,21.263661845117213,2.413539983079851e-05,5.932165994378401e-06,17111205,Home & Kitchen,Kitchen & Dining,Storage & Organization,Food Storage,382.0,15.0,24.747821807861328,75.0,2425.0,8.0
"price, PC1, and PC2",-923.7692861759426,1881.538572351885,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_2' 'product_id_3'
 'product_id_4' 'product_id_5' 'price' 'user_reviews_USE_text_pc1'
 'user_reviews_USE_text_pc2' 'user_reviews_USE_text_pc3' 'sd.price'
 'sd.user_reviews_USE_text_pc1' 'sd.user_reviews_USE_text_pc2']","[-2.09151111 -1.08586407  3.42445196  0.25937812  4.47004614 -0.52516265
  4.95196957 -8.34433303 -8.07095029  0.91860128 -0.16543774  4.01211921
  0.31256465 -0.06586122  0.1139444  -6.72615563 -0.26868798]","[0.91833146 4.30238772 1.44456182 0.62236054 1.98237201 4.27911919
 1.240985   4.48090781 4.90106255 1.19155486 0.04530222 1.98549474
 0.64319207 0.67926229 0.05115487 4.04097131 0.36810005]",6.493843871093961e-06,user_reviews_USE_text,reviews,17111205,1868.160628064796,13.377944287089122,0.0012445613461676609,0.0003058969210127787,17111205,Home & Kitchen,Kitchen & Dining,Storage & Organization,Food Storage,382.0,15.0,24.747821807861328,75.0,2425.0,8.0
"price, PC1, and PC3",-921.9881318109735,1877.976263621947,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_2' 'product_id_3'
 'product_id_4' 'product_id_5' 'price' 'user_reviews_USE_text_pc1'
 'user_reviews_USE_text_pc2' 'user_reviews_USE_text_pc3' 'sd.price'
 'sd.user_reviews_USE_text_pc1' 'sd.user_reviews_USE_text_pc3']","[-4.29816316  7.31524603  2.73135091  0.61743637  5.08656884  7.75345434
  3.82334447 -4.5385784  -7.2391765  -0.55302174 -0.16534513  3.12323805
  0.8325793   0.43822491  0.12529522  1.41081974  2.50298353]","[2.18092673 3.03772607 1.07452308 0.47894145 2.46748037 3.08280555
 0.9470397  1.91089326 4.51866261 1.31997757 0.04685918 1.40856597
 0.43443892 0.65129538 0.05593037 0.92978261 1.60863752]",1.01517063331105e-06,user_reviews_USE_text,reviews,17111205,1868.160628064796,9.815635557151154,0.007388594300359824,0.001816019960809678,17111205,Home & Kitchen,Kitchen & Dining,Storage & Organization,Food Storage,382.0,15.0,24.747821807861328,75.0,2425.0,8.0
